sweep,stick_x,stick_y,angle,mag,bone_x,bone_y,bone_z,shield_radius_full,shield_radius_min
grid,-70,37,152.14035,0.9897127,-1.6509638,10.214523,7.216592E-08,7.7265635,2.015625
grid,-70,38,151.50436,0.99561536,-1.6586936,10.274345,7.25038E-08,7.7265635,2.015625
grid,-69,-40,210.10132,0.9969485,-1.133858,6.3127112,4.956251E-08,7.7265635,2.015625
grid,-69,-39,209.4759,0.99073833,-1.1385808,6.361999,4.976895E-08,7.7265635,2.015625
grid,-69,-38,208.84267,0.98464775,-1.1436298,6.4110727,4.998965E-08,7.7265635,2.015625
grid,-69,-37,208.20164,0.978679,-1.1490133,6.45993,5.022497E-08,7.7265635,2.015625
grid,-69,-36,207.55283,0.9728341,-1.1547403,6.508575,5.0475307E-08,7.7265635,2.015625
grid,-69,-35,206.89626,0.9671156,-1.1608198,6.557007,5.074105E-08,7.7265635,2.015625
grid,-69,-34,206.23195,0.9615255,-1.1672618,6.605228,5.102264E-08,7.7265635,2.015625
grid,-69,-33,205.55998,0.95606613,-1.1740742,6.6532393,5.1320413E-08,7.7265635,2.015625
grid,-69,-32,204.88037,0.95073986,-1.1812682,6.701043,5.1634878E-08,7.7265635,2.015625
grid,-69,-31,204.19322,0.9455488,-1.1888517,6.748641,5.1966367E-08,7.7265635,2.015625
grid,-69,-30,203.49858,0.9404952,-1.1968353,6.7960353,5.2315336E-08,7.7265635,2.015625
grid,-69,-29,202.79652,0.9355814,-1.20523,6.8432302,5.268228E-08,7.7265635,2.015625
grid,-69,-28,202.08719,0.93080944,-1.2140429,6.8902254,5.3067502E-08,7.7265635,2.015625
grid,-69,-27,201.37064,0.9261817,-1.2232869,6.937028,5.3471567E-08,7.7265635,2.015625
grid,-69,-26,200.647,0.9217002,-1.2329707,6.983639,5.3894865E-08,7.7265635,2.015625
grid,-69,-25,199.91641,0.91736716,-1.2431049,7.0300627,5.4337846E-08,7.7265635,2.015625
grid,-69,-24,199.17902,0.9131847,-1.2536993,7.076303,5.4800942E-08,7.7265635,2.015625
grid,-69,-23,198.43497,0.90915483,-1.2647641,7.122363,5.5284595E-08,7.7265635,2.015625
grid,-69,0,180,0.8625,-1.6718751,8.146576,7.307999E-08,7.7265635,2.015625
grid,-69,23,161.56505,0.90915483,-1.5441471,9.403572,6.749682E-08,7.7265635,2.015625
grid,-69,24,160.821,0.9131847,-1.5456468,9.460102,6.756237E-08,7.7265635,2.015625
grid,-69,25,160.0836,0.91736716,-1.5476656,9.516852,6.765062E-08,7.7265635,2.015625
grid,-69,26,159.35301,0.9217002,-1.550195,9.573828,6.776118E-08,7.7265635,2.015625
grid,-69,27,158.62938,0.9261817,-1.5532256,9.631033,6.789365E-08,7.7265635,2.015625
grid,-69,28,157.91283,0.93080944,-1.5567484,9.688472,6.804764E-08,7.7265635,2.015625
grid,-69,29,157.20349,0.9355814,-1.5607548,9.74615,6.822276E-08,7.7265635,2.015625
grid,-69,30,156.50143,0.9404952,-1.5652341,9.804071,6.841856E-08,7.7265635,2.015625
grid,-69,31,155.8068,0.9455488,-1.5701785,9.862238,6.863469E-08,7.7265635,2.015625
grid,-69,32,155.11963,0.95073986,-1.5755783,9.920654,6.887072E-08,7.7265635,2.015625
grid,-69,33,154.44003,0.95606613,-1.5814246,9.979323,6.912627E-08,7.7265635,2.015625
grid,-69,34,153.76807,0.9615255,-1.5877086,10.038246,6.9400954E-08,7.7265635,2.015625
grid,-69,35,153.10376,0.9671156,-1.5944207,10.097428,6.9694345E-08,7.7265635,2.015625
grid,-69,36,152.44719,0.9728341,-1.601552,10.156868,7.000607E-08,7.7265635,2.015625
grid,-69,37,151.79837,0.978679,-1.6090944,10.21657,7.033576E-08,7.7265635,2.015625
grid,-69,38,151.15735,0.98464775,-1.6170384,10.276532,7.0683E-08,7.7265635,2.015625
grid,-69,39,150.52411,0.99073833,-1.6253755,10.33676,7.1047424E-08,7.7265635,2.015625
grid,-69,40,149.8987,0.9969485,-1.6340973,10.397249,7.142867E-08,7.7265635,2.015625
grid,-68,-42,211.70145,0.99906206,-1.0840557,6.2111316,4.7385576E-08,7.7265635,2.015625
grid,-68,-41,211.08752,0.9925504,-1.0879681,6.260983,4.7556597E-08,7.7265635,2.015625
grid,-68,-40,210.46556,0.98615414,-1.092189,6.310616,4.7741096E-08,7.7265635,2.015625
grid,-68,-39,209.83556,0.9798757,-1.0967267,6.360029,4.793945E-08,7.7265635,2.015625
grid,-68,-38,209.1975,0.9737171,-1.1015902,6.409224,4.815204E-08,7.7265635,2.015625
grid,-68,-37,208.5514,0.9676809,-1.1067877,6.4582005,4.8379228E-08,7.7265635,2.015625
grid,-68,-36,207.8973,0.9617692,-1.112329,6.5069594,4.862145E-08,7.7265635,2.015625
grid,-68,-35,207.23515,0.9559845,-1.1182241,6.5555034,4.887913E-08,7.7265635,2.015625
grid,-68,-34,206.56506,0.9503289,-1.1244807,6.6038303,4.915261E-08,7.7265635,2.015625
grid,-68,-33,205.88704,0.9448049,-1.1311092,6.651945,4.9442363E-08,7.7265635,2.015625
grid,-68,-32,205.20114,0.93941474,-1.1381197,6.699847,4.97488E-08,7.7265635,2.015625
grid,-68,-31,204.50742,0.9341607,-1.1455214,6.7475405,5.0072337E-08,7.7265635,2.015625
grid,-68,-30,203.80595,0.9290452,-1.1533248,6.795026,5.0413433E-08,7.7265635,2.015625
grid,-68,-29,203.09683,0.9240705,-1.1615396,6.8423076,5.0772513E-08,7.7265635,2.015625
grid,-68,-28,202.38014,0.9192388,-1.1701763,6.889386,5.115003E-08,7.7265635,2.015625
grid,-68,-27,201.65599,0.9145525,-1.1792451,6.936267,5.1546444E-08,7.7265635,2.015625
grid,-68,-26,200.92451,0.91001374,-1.188756,6.982951,5.1962175E-08,7.7265635,2.015625
grid,-68,-25,200.1858,0.9056248,-1.1987203,7.0294447,5.239773E-08,7.7265635,2.015625
grid,-68,-24,199.44005,0.9013878,-1.2091472,7.0757504,5.285351E-08,7.7265635,2.015625
grid,-68,-23,198.68736,0.897305,-1.2200487,7.121873,5.3330027E-08,7.7265635,2.015625
grid,-68,0,180,0.85,-1.6250001,8.146576,7.103102E-08,7.7265635,2.015625
