sweep,stick_x,stick_y,angle,mag,bone_x,bone_y,bone_z,shield_radius_full,shield_radius_min
grid,-69,-27,201.37064,0.9261817,-1.8587866,7.0681925,-0.2542778,6.417001,1.674
grid,-69,-26,200.647,0.9217002,-1.8519831,7.1041126,-0.25778058,6.417001,1.6740001
grid,-69,-25,199.91641,0.91736716,-1.8453827,7.140137,-0.2612885,6.417001,1.6740001
grid,-69,-24,199.17902,0.9131847,-1.8389891,7.1762676,-0.26479787,6.4170003,1.674
grid,-69,-23,198.43497,0.90915483,-1.832807,7.212503,-0.2683041,6.417001,1.674
grid,-69,0,180,0.8625,-1.7575116,8.079366,-0.3365118,6.417001,1.6740001
grid,-69,23,161.56505,0.90915483,-1.8088614,9.157112,-0.3793162,6.417001,1.674
grid,-69,24,160.821,0.9131847,-1.813648,9.209573,-0.38110155,6.4170003,1.674
grid,-69,25,160.0836,0.91736716,-1.8186364,9.262309,-0.3828789,6.417001,1.6740001
grid,-69,26,159.35301,0.9217002,-1.8238249,9.315302,-0.38464788,6.417001,1.6740001
grid,-69,27,158.62938,0.9261817,-1.8292114,9.368532,-0.38640836,6.417001,1.674
grid,-69,28,157.91283,0.93080944,-1.8347929,9.42198,-0.38816026,6.417001,1.6740001
grid,-69,29,157.20349,0.9355814,-1.8405674,9.475627,-0.38990334,6.417001,1.674
grid,-69,30,156.50143,0.9404952,-1.8465314,9.529457,-0.39163706,6.417001,1.6740001
grid,-69,31,155.8068,0.9455488,-1.8526835,9.583451,-0.39336157,6.417001,1.674
grid,-69,32,155.11963,0.95073986,-1.8590196,9.637592,-0.39507672,6.417001,1.674
grid,-69,33,154.44003,0.95606613,-1.8655378,9.691866,-0.39678204,6.417001,1.674
grid,-69,34,153.76807,0.9615255,-1.8722358,9.746256,-0.39847738,6.417001,1.6740001
grid,-69,35,153.10376,0.9671156,-1.8791089,9.800745,-0.40016264,6.417001,1.6740001
grid,-69,36,152.44719,0.9728341,-1.8861554,9.855323,-0.40183786,6.417001,1.6740001
grid,-69,37,151.79837,0.978679,-1.8933722,9.909973,-0.40350288,6.417001,1.674
grid,-69,38,151.15735,0.98464775,-1.9007561,9.964683,-0.40515694,6.417001,1.674
grid,-69,39,150.52411,0.99073833,-1.908304,10.019442,-0.40680042,6.417001,1.674
grid,-69,40,149.8987,0.9969485,-1.9160137,10.074233,-0.40843302,6.417001,1.674
grid,-68,-42,211.70145,0.99906206,-1.9452873,6.5388803,-0.19981858,6.417001,1.674
grid,-68,-41,211.08752,0.9925504,-1.9358823,6.573374,-0.20283923,6.417001,1.674
grid,-68,-40,210.46556,0.98615414,-1.9266152,6.6079507,-0.20590857,6.417001,1.6740001
grid,-68,-39,209.83556,0.9798757,-1.9174908,6.6426134,-0.20902471,6.417001,1.674
grid,-68,-38,209.1975,0.9737171,-1.9085121,6.6773586,-0.21218562,6.417001,1.674
grid,-68,-37,208.5514,0.9676809,-1.8996842,6.712191,-0.21538924,6.417001,1.6740001
grid,-68,-36,207.8973,0.9617692,-1.891011,6.747111,-0.21863377,6.417001,1.674
grid,-68,-35,207.23515,0.9559845,-1.8824971,6.782121,-0.22191651,6.417001,1.674
grid,-68,-34,206.56506,0.9503289,-1.8741466,6.8172216,-0.22523516,6.417001,1.674
grid,-68,-33,205.88704,0.9448049,-1.8659643,6.852414,-0.22858728,6.417001,1.674
grid,-68,-32,205.20114,0.93941474,-1.8579539,6.8877,-0.2319699,6.417001,1.674
grid,-68,-31,204.50742,0.9341607,-1.8501205,6.9230814,-0.23538023,6.417001,1.6740001
grid,-68,-30,203.80595,0.9290452,-1.8424685,6.9585586,-0.23881538,6.417001,1.674
grid,-68,-29,203.09683,0.9240705,-1.8350024,6.9941344,-0.24227169,6.417001,1.6740001
grid,-68,-28,202.38014,0.9192388,-1.8277266,7.0298114,-0.24574618,6.417001,1.6740001
grid,-68,-27,201.65599,0.9145525,-1.820646,7.065588,-0.24923505,6.417001,1.674
grid,-68,-26,200.92451,0.91001374,-1.8137642,7.101468,-0.25273496,6.417001,1.674
grid,-68,-25,200.1858,0.9056248,-1.807087,7.137453,-0.25624165,6.4170003,1.674
grid,-68,-24,199.44005,0.9013878,-1.8006179,7.1735444,-0.2597509,6.417001,1.674
grid,-68,-23,198.68736,0.897305,-1.7943618,7.2097445,-0.26325902,6.417001,1.674
grid,-68,0,180,0.85,-1.7181134,8.076132,-0.33165002,6.417001,1.674
grid,-68,23,161.31265,0.897305,-1.7702794,9.155715,-0.37443686,6.417001,1.674
grid,-68,24,160.55997,0.9013878,-1.7751355,9.208273,-0.3762196,6.417001,1.674
grid,-68,25,159.81421,0.9056248,-1.7801957,9.261103,-0.3779943,6.4170003,1.674
grid,-68,26,159.0755,0.91001374,-1.785458,9.314189,-0.37976077,6.417001,1.674
grid,-68,27,158.34402,0.9145525,-1.7909203,9.367506,-0.3815182,6.417001,1.674
grid,-68,28,157.61987,0.9192388,-1.796579,9.421038,-0.38326687,6.417001,1.6740001
grid,-68,29,156.90318,0.9240705,-1.8024325,9.474764,-0.38500643,6.417001,1.6740001
grid,-68,30,156.19406,0.9290452,-1.8084774,9.5286665,-0.38673687,6.417001,1.674
grid,-68,31,155.49258,0.9341607,-1.8147116,9.58273,-0.3884575,6.417001,1.6740001
grid,-68,32,154.79887,0.93941474,-1.8211316,9.636934,-0.39016873,6.417001,1.674
grid,-68,33,154.11298,0.9448049,-1.827735,9.691263,-0.39186978,6.417001,1.674
